Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-02 1:54:00,01:54:00,CNR6776927575,Success,CID817693,Bike,Hosur Road,Nagarbhavi,245,55,null,null,No,null,129,Cash,5,4.4,4.2,#NAME?
2024-07-10 18:38:00,18:38:00,CNR4880622143,Success,CID602848,eBike,Rajajinagar,Kammanahalli,98,100,null,null,No,null,296,UPI,34,3.3,4.2,#NAME?
2024-07-27 3:13:00,03:13:00,CNR2841702950,Success,CID268274,Auto,Sarjapur Road,Sarjapur Road,231,105,null,null,No,null,337,UPI,18,4.5,4.2,#NAME?
2024-07-09 14:52:00,14:52:00,CNR2747846957,Success,CID700413,Prime Sedan,Majestic,Malleshwaram,308,140,null,null,No,null,896,UPI,45,4,4.1,#NAME?
2024-07-05 9:33:00,09:33:00,CNR4795488474,Success,CID943263,Prime Sedan,Peenya,Frazer Town,189,60,null,null,No,null,151,Credit Card,11,4,4.8,#NAME?
2024-07-06 10:00:00,10:00:00,CNR6662649739,Success,CID295666,Auto,Ramamurthy Nagar,Banashankari,189,35,null,null,No,null,940,Debit Card,7,3.2,3.5,#NAME?
2024-07-10 9:28:00,09:28:00,CNR2524442918,Success,CID471692,Prime Plus,Hulimavu,RT Nagar,98,140,null,null,No,null,729,Credit Card,13,4.5,5,#NAME?
2024-07-01 10:12:00,10:12:00,CNR4977956798,Success,CID782900,Auto,Banashankari,Sarjapur Road,189,45,null,null,No,null,128,Cash,1,4.6,4.8,#NAME?
2024-07-26 15:07:00,15:07:00,CNR2002215420,Success,CID109502,Prime SUV,Whitefield,BTM Layout,77,75,null,null,No,null,274,Cash,42,4,3.4,#NAME?
2024-07-13 4:23:00,04:23:00,CNR9590311980,Success,CID957268,Auto,Bannerghatta Road,Tumkur Road,105,25,null,null,Yes,Customer Demand,352,Cash,8,5,3.8,#NAME?
2024-07-30 5:14:00,05:14:00,CNR3124565731,Success,CID578023,Auto,Basavanagudi,Chickpet,189,55,null,null,No,null,238,UPI,6,4.5,3,#NAME?
2024-07-20 11:34:00,11:34:00,CNR6090870401,Success,CID301446,Prime SUV,Ramamurthy Nagar,KR Puram,280,30,null,null,No,null,477,Cash,19,4.1,4.3,#NAME?
2024-07-23 15:38:00,15:38:00,CNR9405757355,Success,CID176162,Auto,Richmond Town,Banashankari,196,145,null,null,No,null,186,UPI,15,4.7,4.6,#NAME?
2024-07-01 11:55:00,11:55:00,CNR7078608984,Driver Not Found,CID926832,eBike,Shantinagar,Hebbal,null,null,null,null,null,null,117,null,0,null,null,#NAME?
2024-07-10 18:52:00,18:52:00,CNR4166475803,Success,CID615978,Prime SUV,Banashankari,Yelahanka,168,90,null,null,No,null,193,UPI,13,3.8,3.2,#NAME?
2024-07-06 12:51:00,12:51:00,CNR3641224150,Success,CID431557,Mini,Majestic,Magadi Road,98,60,null,null,No,null,395,UPI,41,4.3,4.8,#NAME?
2024-07-14 16:42:00,16:42:00,CNR7307808711,Success,CID928859,Prime SUV,MG Road,BTM Layout,147,75,null,null,No,null,857,Cash,45,4.7,4,#NAME?
2024-07-16 22:49:00,22:49:00,CNR9207534980,Canceled by Driver,CID926602,Prime Plus,Whitefield,Kammanahalli,null,null,null,Customer related issue,null,null,819,null,0,null,null,#NAME?
2024-07-13 10:16:00,10:16:00,CNR8478607960,Success,CID374876,Prime Sedan,Shivajinagar,BTM Layout,35,45,null,null,No,null,484,UPI,16,4.1,4.5,#NAME?
2024-07-04 8:50:00,08:50:00,CNR6867991693,Success,CID139968,Prime Plus,Bellandur,Indiranagar,84,70,null,null,No,null,648,Cash,3,4.9,4.8,#NAME?
2024-07-04 11:55:00,11:55:00,CNR4134417165,Success,CID298474,Bike,Ulsoor,Whitefield,196,130,null,null,No,null,153,Cash,20,4.1,3.9,#NAME?
2024-07-21 1:50:00,01:50:00,CNR6026842144,Success,CID533256,Prime SUV,Bannerghatta Road,Padmanabhanagar,70,140,null,null,No,null,232,Credit Card,28,4.3,4.7,#NAME?
2024-07-05 8:41:00,08:41:00,CNR1373400641,Canceled by Driver,CID137733,Mini,Shivajinagar,Kadugodi,null,null,null,More than permitted people in there,null,null,478,null,0,null,null,#NAME?
2024-07-01 5:01:00,05:01:00,CNR7756361076,Canceled by Driver,CID843494,Auto,Koramangala,Hebbal,null,null,null,Customer was coughing/sick,null,null,850,null,0,null,null,#NAME?
2024-07-06 0:38:00,00:38:00,CNR1058833099,Success,CID705304,Bike,Frazer Town,Jayanagar,294,75,null,null,No,null,673,Cash,25,4.1,3.6,#NAME?
2024-07-22 12:46:00,12:46:00,CNR8150133799,Driver Not Found,CID406881,eBike,Chickpet,HSR Layout,null,null,null,null,null,null,315,null,0,null,null,#NAME?
2024-07-20 0:11:00,00:11:00,CNR3136784868,Success,CID703583,Prime SUV,Shivajinagar,Indiranagar,63,125,null,null,No,null,1033,Cash,2,4.1,3.6,#NAME?
2024-07-17 3:54:00,03:54:00,CNR2919641369,Canceled by Customer,CID137586,Prime SUV,Tumkur Road,Langford Town,null,null,Driver is not moving towards pickup location,null,null,null,825,null,0,null,null,#NAME?
2024-07-23 23:49:00,23:49:00,CNR4311649934,Canceled by Customer,CID379072,Prime SUV,Sahakar Nagar,Hosur Road,null,null,Wrong Address,null,null,null,213,null,0,null,null,#NAME?
2024-07-28 13:53:00,13:53:00,CNR8258871692,Driver Not Found,CID804974,Auto,Peenya,Cox Town,null,null,null,null,null,null,125,null,0,null,null,#NAME?
2024-07-29 0:08:00,00:08:00,CNR7844432925,Success,CID635965,Prime SUV,Electronic City,KR Puram,280,80,null,null,No,null,362,Cash,36,4.1,4.6,#NAME?
2024-07-03 16:49:00,16:49:00,CNR3149119791,Success,CID606573,Mini,Hebbal,Ulsoor,224,50,null,null,No,null,471,Credit Card,22,3.5,3.3,#NAME?
2024-07-01 22:15:00,22:15:00,CNR6545513695,Success,CID932866,Prime SUV,Kengeri,Devanahalli,252,125,null,null,No,null,163,UPI,23,4.3,4.3,#NAME?
2024-07-13 3:12:00,03:12:00,CNR6427297269,Success,CID418039,Mini,Shivajinagar,KR Puram,56,140,null,null,No,null,142,Cash,6,3.8,3.6,#NAME?
2024-07-25 3:49:00,03:49:00,CNR1684336791,Canceled by Customer,CID339379,Prime Plus,HSR Layout,Kengeri,null,null,AC is Not working,null,null,null,451,null,0,null,null,#NAME?
2024-07-05 9:23:00,09:23:00,CNR8107628541,Canceled by Customer,CID131079,Prime SUV,Peenya,Kadugodi,null,null,Driver is not moving towards pickup location,null,null,null,358,null,0,null,null,#NAME?
2024-07-03 18:16:00,18:16:00,CNR8516392891,Success,CID214348,Prime Sedan,Shivajinagar,Kadugodi,308,60,null,null,No,null,365,Cash,36,4.9,4,#NAME?
2024-07-12 12:38:00,12:38:00,CNR5043217856,Canceled by Driver,CID298396,Auto,Sarjapur Road,Chamarajpet,null,null,null,Personal & Car related issue,null,null,752,null,0,null,null,#NAME?
2024-07-18 17:39:00,17:39:00,CNR7829903493,Canceled by Driver,CID459892,eBike,Indiranagar,Kammanahalli,null,null,null,Customer was coughing/sick,null,null,531,null,0,null,null,#NAME?
2024-07-17 22:51:00,22:51:00,CNR4290294193,Canceled by Driver,CID451045,Auto,Richmond Town,Sahakar Nagar,null,null,null,Customer was coughing/sick,null,null,111,null,0,null,null,#NAME?
2024-07-30 17:37:00,17:37:00,CNR4330381266,Success,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,168,135,null,null,No,null,216,UPI,5,4.4,4.3,#NAME?
2024-07-11 10:25:00,10:25:00,CNR6146948780,Success,CID988392,eBike,Bannerghatta Road,Kammanahalli,196,125,null,null,No,null,147,UPI,39,3.3,3.2,#NAME?
2024-07-23 6:51:00,06:51:00,CNR4211386643,Canceled by Driver,CID351096,eBike,RT Nagar,HSR Layout,null,null,null,Customer related issue,null,null,433,null,0,null,null,#NAME?
2024-07-21 16:24:00,16:24:00,CNR5828080027,Success,CID562246,Prime Plus,Sarjapur Road,Banashankari,287,125,null,null,No,null,664,UPI,24,3.6,4.4,#NAME?
2024-07-24 0:10:00,00:10:00,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,98,50,null,null,No,null,159,UPI,40,4,4.7,#NAME?
2024-07-28 16:31:00,16:31:00,CNR2332223815,Success,CID557188,Mini,Whitefield,Ramamurthy Nagar,70,85,null,null,No,null,556,UPI,27,5,3.2,#NAME?
2024-07-24 2:27:00,02:27:00,CNR5863244684,Success,CID798517,eBike,Hebbal,HSR Layout,252,110,null,null,Yes,Customer Demand,184,Cash,2,4.3,4.4,#NAME?
2024-07-19 22:54:00,22:54:00,CNR2051641681,Success,CID776786,Auto,Ulsoor,Kadugodi,294,65,null,null,No,null,295,Cash,6,3.5,3.2,#NAME?
2024-07-04 0:38:00,00:38:00,CNR6963252366,Success,CID565564,Bike,Yeshwanthpur,Kadugodi,168,145,null,null,No,null,794,Cash,25,4.8,4,#NAME?
2024-07-02 22:59:00,22:59:00,CNR6561084640,Success,CID983895,Bike,Kengeri,Magadi Road,301,110,null,null,No,null,330,Cash,27,4,4.1,#NAME?
2024-07-03 18:29:00,18:29:00,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,63,95,null,null,No,null,187,UPI,34,4.9,3.8,#NAME?
2024-07-24 10:52:00,10:52:00,CNR6129451090,Success,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,84,145,null,null,No,null,487,Cash,9,3.6,3.8,#NAME?
2024-07-19 23:19:00,23:19:00,CNR8991153488,Canceled by Driver,CID563608,eBike,Vijayanagar,Kadugodi,null,null,null,Personal & Car related issue,null,null,426,null,0,null,null,#NAME?
2024-07-14 8:16:00,08:16:00,CNR3555127202,Success,CID334563,Auto,Koramangala,Varthur,105,40,null,null,No,null,229,Cash,15,4.6,5,#NAME?
2024-07-30 18:06:00,18:06:00,CNR2478670622,Success,CID381271,Prime Plus,Hennur,Hosur Road,154,130,null,null,No,null,445,UPI,48,4.9,4.6,#NAME?
2024-07-29 12:13:00,12:13:00,CNR2637746164,Success,CID131513,Auto,Hebbal,Majestic,182,70,null,null,No,null,134,Cash,8,3.3,4,#NAME?
2024-07-16 10:32:00,10:32:00,CNR1098685369,Success,CID366678,Auto,Basavanagudi,Nagarbhavi,154,145,null,null,No,null,119,Cash,9,4.2,4,#NAME?
2024-07-02 18:20:00,18:20:00,CNR3013333422,Driver Not Found,CID377403,eBike,Kadugodi,Hennur,null,null,null,null,null,null,214,null,0,null,null,#NAME?
2024-07-30 9:17:00,09:17:00,CNR6731320458,Success,CID470881,Prime Sedan,Hosur Road,Koramangala,77,25,null,null,No,null,113,Cash,14,4.9,3.6,#NAME?
2024-07-28 10:17:00,10:17:00,CNR1523677800,Canceled by Driver,CID967088,Prime SUV,Ramamurthy Nagar,Kammanahalli,null,null,null,Personal & Car related issue,null,null,362,null,0,null,null,#NAME?
2024-07-09 20:36:00,20:36:00,CNR5683291566,Success,CID221217,Prime SUV,Sahakar Nagar,Indiranagar,119,25,null,null,No,null,545,UPI,6,3.3,4.9,#NAME?
2024-07-11 10:28:00,10:28:00,CNR9411398805,Success,CID416695,Prime Plus,Padmanabhanagar,RT Nagar,287,95,null,null,No,null,498,Cash,11,3.2,4.3,#NAME?
2024-07-15 22:51:00,22:51:00,CNR7845975089,Driver Not Found,CID221620,Bike,RT Nagar,Ulsoor,null,null,null,null,null,null,117,null,0,null,null,#NAME?
2024-07-03 22:59:00,22:59:00,CNR3855977560,Canceled by Driver,CID634914,Prime Sedan,Hulimavu,Richmond Town,null,null,null,More than permitted people in there,null,null,230,null,0,null,null,#NAME?
2024-07-25 1:44:00,01:44:00,CNR6774178719,Success,CID902361,eBike,KR Puram,Marathahalli,105,35,null,null,No,null,304,Cash,28,3.6,3,#NAME?
2024-07-27 13:10:00,13:10:00,CNR4046969463,Canceled by Driver,CID788327,Prime Plus,Koramangala,Devanahalli,null,null,null,Personal & Car related issue,null,null,318,null,0,null,null,#NAME?
2024-07-01 21:22:00,21:22:00,CNR4475747544,Success,CID337010,Prime Sedan,Chickpet,Langford Town,259,95,null,null,No,null,130,Cash,18,3.1,4.9,#NAME?
2024-07-07 16:37:00,16:37:00,CNR5165798104,Success,CID831932,Bike,Bannerghatta Road,Koramangala,189,75,null,null,No,null,419,Cash,12,4.7,4.2,#NAME?
2024-07-05 15:15:00,15:15:00,CNR4392965412,Canceled by Driver,CID966732,Prime SUV,Kammanahalli,Richmond Town,null,null,null,Customer related issue,null,null,399,null,0,null,null,#NAME?
2024-07-22 19:30:00,19:30:00,CNR1167401662,Driver Not Found,CID981323,Mini,JP Nagar,Hulimavu,null,null,null,null,null,null,2900,null,0,null,null,#NAME?
2024-07-27 11:39:00,11:39:00,CNR2822610940,Success,CID301559,Bike,Mysore Road,Yelahanka,168,70,null,null,No,null,121,Cash,31,4.2,3.1,#NAME?
2024-07-14 1:07:00,01:07:00,CNR6691577601,Success,CID983207,Prime Sedan,MG Road,RT Nagar,189,90,null,null,No,null,107,UPI,27,3.5,3.3,#NAME?
2024-07-17 21:09:00,21:09:00,CNR9445908039,Canceled by Customer,CID921864,Mini,Hosur Road,Banashankari,null,null,Driver is not moving towards pickup location,null,null,null,424,null,0,null,null,#NAME?
2024-07-21 20:34:00,20:34:00,CNR3423157511,Canceled by Driver,CID704228,Bike,Electronic City,Nagarbhavi,null,null,null,Customer was coughing/sick,null,null,307,null,0,null,null,#NAME?
2024-07-19 17:32:00,17:32:00,CNR1324239592,Success,CID647625,eBike,KR Puram,Kammanahalli,119,70,null,null,No,null,583,Cash,40,4.5,4.2,#NAME?
2024-07-05 1:18:00,01:18:00,CNR8086928686,Canceled by Driver,CID506037,Mini,Nagarbhavi,MG Road,null,null,null,Personal & Car related issue,null,null,325,null,0,null,null,#NAME?
2024-07-22 5:44:00,05:44:00,CNR3412387949,Success,CID786300,Prime Sedan,Majestic,Hulimavu,154,140,null,null,No,null,216,UPI,33,4.4,4.5,#NAME?
2024-07-07 6:55:00,06:55:00,CNR9728294566,Canceled by Driver,CID444964,Mini,Indiranagar,Whitefield,null,null,null,Customer related issue,null,null,337,null,0,null,null,#NAME?
2024-07-17 21:06:00,21:06:00,CNR3797886537,Success,CID692922,Prime SUV,KR Puram,Yeshwanthpur,196,120,null,null,No,null,373,Cash,26,4.6,4.1,#NAME?
2024-07-16 3:12:00,03:12:00,CNR2918335042,Canceled by Customer,CID267651,Bike,Magadi Road,Vijayanagar,null,null,Change of plans,null,null,null,121,null,0,null,null,#NAME?
2024-07-23 8:56:00,08:56:00,CNR7683288053,Success,CID472301,Prime Plus,Vijayanagar,KR Puram,140,135,null,null,No,null,584,UPI,18,3.1,3.3,#NAME?
2024-07-30 4:29:00,04:29:00,CNR7308621555,Canceled by Customer,CID255257,Mini,Sahakar Nagar,Whitefield,null,null,AC is Not working,null,null,null,372,null,0,null,null,#NAME?
2024-07-01 23:33:00,23:33:00,CNR6893200456,Canceled by Driver,CID590573,Prime SUV,Whitefield,Rajarajeshwari Nagar,null,null,null,Personal & Car related issue,null,null,482,null,0,null,null,#NAME?
2024-07-28 1:48:00,01:48:00,CNR8506315424,Canceled by Customer,CID384102,Mini,Hosur Road,Peenya,null,null,Wrong Address,null,null,null,169,null,0,null,null,#NAME?
2024-07-07 5:42:00,05:42:00,CNR6289456005,Driver Not Found,CID341767,Bike,Malleshwaram,Malleshwaram,null,null,null,null,null,null,655,null,0,null,null,#NAME?
2024-07-26 10:10:00,10:10:00,CNR3652386033,Success,CID718764,Bike,Jayanagar,MG Road,119,30,null,null,No,null,398,UPI,4,3.3,3.3,#NAME?
2024-07-24 11:32:00,11:32:00,CNR7500140086,Success,CID711398,Prime SUV,Langford Town,Tumkur Road,154,90,null,null,No,null,198,Cash,2,3.3,3.6,#NAME?
2024-07-15 9:55:00,09:55:00,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,null,null,null,null,null,null,482,null,0,null,null,#NAME?
2024-07-29 3:17:00,03:17:00,CNR1508971604,Success,CID902685,Prime Sedan,Hebbal,BTM Layout,238,140,null,null,No,null,305,UPI,23,3.8,4.4,#NAME?
2024-07-03 15:14:00,15:14:00,CNR4004898445,Canceled by Driver,CID501660,Mini,Peenya,Padmanabhanagar,null,null,null,More than permitted people in there,null,null,294,null,0,null,null,#NAME?
2024-07-06 7:14:00,07:14:00,CNR8826275068,Success,CID257693,Prime Sedan,Richmond Town,Tumkur Road,252,65,null,null,No,null,161,Cash,5,4.1,4,#NAME?
2024-07-02 13:18:00,13:18:00,CNR9942066704,Canceled by Driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,null,null,null,Customer related issue,null,null,404,null,0,null,null,#NAME?
2024-07-01 10:09:00,10:09:00,CNR2361275900,Success,CID429569,Auto,Magadi Road,Peenya,126,60,null,null,No,null,169,Cash,12,4.7,3.8,#NAME?
2024-07-03 9:20:00,09:20:00,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,56,45,null,null,No,null,501,UPI,49,4.5,3.1,#NAME?
2024-07-07 16:41:00,16:41:00,CNR1911058132,Success,CID309575,Mini,Mysore Road,Hosur Road,301,125,null,null,No,null,101,Cash,1,3.6,3.7,#NAME?
2024-07-20 3:47:00,03:47:00,CNR8926984331,Success,CID860681,Auto,Kengeri,Shantinagar,175,120,null,null,No,null,192,Cash,15,4.6,4.5,#NAME?
2024-07-18 12:57:00,12:57:00,CNR2191224963,Canceled by Driver,CID702491,Mini,Koramangala,Varthur,null,null,null,More than permitted people in there,null,null,393,null,0,null,null,#NAME?
2024-07-04 21:10:00,21:10:00,CNR6024993831,Canceled by Customer,CID689882,eBike,Cox Town,Kadugodi,null,null,AC is Not working,null,null,null,414,null,0,null,null,#NAME?
2024-07-03 4:20:00,04:20:00,CNR3704418934,Canceled by Customer,CID679996,Bike,Yeshwanthpur,Malleshwaram,null,null,Change of plans,null,null,null,1816,null,0,null,null,#NAME?
2024-07-05 6:38:00,06:38:00,CNR6259704301,Success,CID228411,Prime Sedan,Jayanagar,HSR Layout,161,75,null,null,No,null,366,Cash,28,3.8,3.2,#NAME?
2024-07-11 0:22:00,00:22:00,CNR4588889454,Driver Not Found,CID955141,Prime SUV,Rajarajeshwari Nagar,Cox Town,null,null,null,null,null,null,417,null,0,null,null,#NAME?
2024-07-06 8:41:00,08:41:00,CNR9102117353,Success,CID226904,Prime Plus,Cox Town,Magadi Road,231,135,null,null,No,null,2884,UPI,48,3.8,4.9,#NAME?
2024-07-25 7:33:00,07:33:00,CNR9855871509,Canceled by Driver,CID750118,Prime Sedan,RT Nagar,Mysore Road,null,null,null,Personal & Car related issue,null,null,371,null,0,null,null,#NAME?
2024-07-30 19:29:00,19:29:00,CNR6491202733,Success,CID188757,Mini,Magadi Road,Cox Town,56,45,null,null,No,null,175,UPI,2,3.4,3.3,#NAME?
2024-07-11 12:39:00,12:39:00,CNR1767970743,Success,CID989298,Bike,Peenya,Rajarajeshwari Nagar,70,85,null,null,No,null,494,UPI,28,3.1,3.8,#NAME?
2024-07-30 12:04:00,12:04:00,CNR6136026561,Success,CID233895,eBike,HSR Layout,Bellandur,49,100,null,null,No,null,441,UPI,27,3.1,3.1,#NAME?
2024-07-23 15:34:00,15:34:00,CNR7642653871,Success,CID877855,Prime Sedan,Banashankari,Sarjapur Road,252,80,null,null,No,null,471,Cash,23,4.4,4.6,#NAME?
2024-07-05 21:57:00,21:57:00,CNR8369636566,Success,CID718559,Prime Plus,Indiranagar,Yelahanka,210,85,null,null,No,null,389,Cash,14,3.2,4.6,#NAME?
2024-07-16 9:26:00,09:26:00,CNR8073437118,Canceled by Driver,CID580478,eBike,Hennur,Langford Town,null,null,null,Customer related issue,null,null,202,null,0,null,null,#NAME?
2024-07-08 22:13:00,22:13:00,CNR5116585243,Canceled by Driver,CID847377,Auto,Tumkur Road,Ulsoor,null,null,null,Customer was coughing/sick,null,null,253,null,0,null,null,#NAME?
2024-07-09 18:33:00,18:33:00,CNR9699923253,Success,CID398168,Prime SUV,Indiranagar,Basavanagudi,217,105,null,null,No,null,882,Cash,43,3.2,4.1,#NAME?
2024-07-16 8:35:00,08:35:00,CNR1201589640,Canceled by Customer,CID539191,Prime Sedan,Banashankari,Cox Town,null,null,Driver asked to cancel,null,null,null,176,null,0,null,null,#NAME?
2024-07-08 19:31:00,19:31:00,CNR1689403754,Success,CID515450,Mini,Devanahalli,Hosur Road,259,120,null,null,No,null,417,UPI,24,4.2,3.8,#NAME?
2024-07-06 23:56:00,23:56:00,CNR1501229480,Success,CID323779,Mini,Banashankari,Richmond Town,273,55,null,null,No,null,130,Credit Card,41,3.5,4.5,#NAME?
2024-07-14 6:47:00,06:47:00,CNR8602417067,Success,CID771701,Prime SUV,Cox Town,Basavanagudi,168,40,null,null,No,null,235,UPI,17,3.7,3.7,#NAME?
2024-07-01 9:16:00,09:16:00,CNR5180944150,Success,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,231,60,null,null,No,null,325,Credit Card,21,4.7,5,#NAME?
2024-07-05 7:57:00,07:57:00,CNR5569548787,Success,CID141634,Prime Plus,Banashankari,Shivajinagar,252,40,null,null,No,null,290,UPI,22,4.8,4.4,#NAME?
2024-07-04 23:51:00,23:51:00,CNR2826030097,Success,CID786912,Bike,Koramangala,Mysore Road,63,25,null,null,No,null,131,Cash,20,4.4,3.1,#NAME?
2024-07-23 18:37:00,18:37:00,CNR4887495881,Canceled by Customer,CID916150,Prime SUV,Chamarajpet,Ramamurthy Nagar,null,null,AC is Not working,null,null,null,148,null,0,null,null,#NAME?
2024-07-25 2:41:00,02:41:00,CNR4946474476,Canceled by Customer,CID605609,Bike,Chamarajpet,BTM Layout,null,null,AC is Not working,null,null,null,463,null,0,null,null,#NAME?
2024-07-24 5:57:00,05:57:00,CNR5414099759,Success,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,161,140,null,null,No,null,339,UPI,17,3.1,3.4,#NAME?
2024-07-08 20:17:00,20:17:00,CNR2568139914,Driver Not Found,CID878056,Prime SUV,Whitefield,RT Nagar,null,null,null,null,null,null,314,null,0,null,null,#NAME?
2024-07-22 3:32:00,03:32:00,CNR8892975500,Success,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,91,145,null,null,No,null,512,Cash,48,3.1,4.2,#NAME?
2024-07-19 14:31:00,14:31:00,CNR7552726236,Driver Not Found,CID398384,Prime Plus,Magadi Road,Chickpet,null,null,null,null,null,null,443,null,0,null,null,#NAME?
2024-07-03 21:45:00,21:45:00,CNR1200026621,Success,CID233911,Prime SUV,Chickpet,Tumkur Road,266,85,null,null,No,null,1467,UPI,32,4.7,3.5,#NAME?
2024-07-04 2:26:00,02:26:00,CNR4187447284,Driver Not Found,CID657255,Prime SUV,Ramamurthy Nagar,RT Nagar,null,null,null,null,null,null,353,null,0,null,null,#NAME?
2024-07-01 7:28:00,07:28:00,CNR3659491874,Success,CID573670,Auto,KR Puram,Bannerghatta Road,154,110,null,null,No,null,444,UPI,1,3.8,4.1,#NAME?
2024-07-17 7:05:00,07:05:00,CNR3623533429,Success,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,210,55,null,null,No,null,476,UPI,23,3.1,4.9,#NAME?
2024-07-13 20:08:00,20:08:00,CNR3824632577,Canceled by Driver,CID713810,Bike,Sahakar Nagar,Koramangala,null,null,null,Personal & Car related issue,null,null,142,null,0,null,null,#NAME?
2024-07-24 6:37:00,06:37:00,CNR2817233926,Success,CID620466,eBike,Kengeri,Koramangala,154,145,null,null,No,null,471,UPI,26,4.9,3.8,#NAME?
2024-07-13 11:05:00,11:05:00,CNR2091398962,Success,CID935203,eBike,Bannerghatta Road,Indiranagar,252,40,null,null,No,null,382,Cash,21,3.6,4.2,#NAME?
2024-07-01 0:31:00,00:31:00,CNR5220085842,Canceled by Driver,CID775449,Prime Sedan,Rajajinagar,Bellandur,null,null,null,Personal & Car related issue,null,null,401,null,0,null,null,#NAME?
2024-07-28 10:43:00,10:43:00,CNR9795770576,Success,CID518512,Auto,Yelahanka,Basavanagudi,161,30,null,null,No,null,148,Cash,18,3.1,4.1,#NAME?
2024-07-15 19:16:00,19:16:00,CNR4627809411,Success,CID463284,Auto,Shivajinagar,Electronic City,119,100,null,null,No,null,204,UPI,11,4.8,3.4,#NAME?
2024-07-17 11:21:00,11:21:00,CNR4003939102,Success,CID193230,Mini,Varthur,Tumkur Road,168,110,null,null,No,null,666,Cash,9,4.5,3,#NAME?
2024-07-30 5:53:00,05:53:00,CNR1308261538,Success,CID605780,eBike,Richmond Town,Rajarajeshwari Nagar,126,60,null,null,No,null,425,UPI,5,4.8,4.4,#NAME?
2024-07-17 8:58:00,08:58:00,CNR1556710084,Success,CID201508,Prime Sedan,RT Nagar,JP Nagar,154,105,null,null,No,null,172,Cash,41,3.1,4.2,#NAME?
2024-07-27 9:22:00,09:22:00,CNR4639016703,Success,CID649293,Prime Plus,Langford Town,Nagarbhavi,98,50,null,null,No,null,398,Cash,35,4.9,3.5,#NAME?
2024-07-07 21:53:00,21:53:00,CNR3136156514,Canceled by Customer,CID270149,Prime Plus,Indiranagar,Sarjapur Road,null,null,Wrong Address,null,null,null,741,null,0,null,null,#NAME?
